Address:,USB0::0x0957::0x179B::MY54313428::0::INSTR,,Analog Channels,,,
,,,1.69299225E-05,4.50151254236698,-2.01005029678345,
,,,1.69309225E-05,4.50151254236698,-2.01005029678345,
,,,1.69319225E-05,4.50151254236698,-2.01005029678345,
,,,1.69329225E-05,4.50151254236698,-2.01005029678345,
,,,1.69339225E-05,4.50151254236698,-2.01005029678345,
,,,1.69349225E-05,4.5449296310544,-2.01005029678345,
,,,1.69359225E-05,4.50151254236698,-2.01005029678345,
,,,1.69369225E-05,4.50151254236698,-2.01005029678345,
,,,1.69379225E-05,4.5449296310544,-2.01005029678345,
,,,1.69389225E-05,4.5449296310544,-2.01005029678345,
,,,1.69399225E-05,4.5449296310544,-2.01005029678345,
,,,1.69409225E-05,4.5449296310544,-2.01005029678345,
,,,1.69419225E-05,4.5449296310544,-2.01005029678345,
,,,1.69429225E-05,4.5449296310544,-2.01005029678345,
,,,1.69439225E-05,4.50151254236698,-2.01005029678345,
,,,1.69449225E-05,4.50151254236698,-2.01005029678345,
,,,1.69459225E-05,4.50151254236698,-2.01005029678345,
,,,1.69469225E-05,4.5449296310544,-2.01005029678345,
,,,1.69479225E-05,4.50151254236698,0,
,,,1.69489225E-05,4.50151254236698,0,
,,,1.69499225E-05,4.50151254236698,0,
,,,1.69509225E-05,4.50151254236698,0,
,,,1.69519225E-05,4.50151254236698,0,
,,,1.69529225E-05,4.50151254236698,0,
,,,1.69539225E-05,4.50151254236698,0,
,,,1.69549225E-05,4.50151254236698,0,
,,,1.69559225E-05,4.50151254236698,0,
,,,1.69569225E-05,4.50151254236698,-2.01005029678345,
,,,1.69579225E-05,4.50151254236698,-2.01005029678345,
,,,1.69589225E-05,4.50151254236698,-2.01005029678345,
,,,1.69599225E-05,4.50151254236698,-2.01005029678345,
,,,1.69609225E-05,4.50151254236698,-2.01005029678345,
,,,1.69619225E-05,4.50151254236698,-2.01005029678345,
,,,1.69629225E-05,4.5449296310544,-2.01005029678345,
,,,1.69639225E-05,4.5449296310544,-2.01005029678345,
,,,1.69649225E-05,4.5449296310544,-2.01005029678345,
,,,1.69659225E-05,4.5449296310544,-2.01005029678345,
,,,1.69669225E-05,4.5449296310544,-2.01005029678345,
,,,1.69679225E-05,4.50151254236698,0,
,,,1.69689225E-05,4.50151254236698,0,
,,,1.69699225E-05,4.50151254236698,0,
,,,1.69709225E-05,4.5449296310544,0,
,,,1.69719225E-05,4.5449296310544,-2.01005029678345,
,,,1.69729225E-05,4.5449296310544,-2.01005029678345,
,,,1.69739225E-05,4.5449296310544,-2.01005029678345,
,,,1.69749225E-05,4.5449296310544,-2.01005029678345,
,,,1.69759225E-05,4.50151254236698,-2.01005029678345,
,,,1.69769225E-05,4.50151254236698,-2.01005029678345,
,,,1.69779225E-05,4.50151254236698,-2.01005029678345,
,,,1.69789225E-05,4.50151254236698,-2.01005029678345,
,,,1.69799225E-05,4.50151254236698,-2.01005029678345,
,,,1.69809225E-05,4.5449296310544,-2.01005029678345,
,,,1.69819225E-05,4.5449296310544,-2.01005029678345,
,,,1.69829225E-05,4.5449296310544,-2.01005029678345,
,,,1.69839225E-05,4.5449296310544,-2.01005029678345,
,,,1.69849225E-05,4.5449296310544,-2.01005029678345,
,,,1.69859225E-05,4.5449296310544,-2.01005029678345,
,,,1.69869225E-05,4.5449296310544,-2.01005029678345,
,,,1.69879225E-05,4.5449296310544,-2.01005029678345,
,,,1.69889225E-05,4.5449296310544,-2.01005029678345,
,,,1.69899225E-05,4.5449296310544,-2.01005029678345,
,,,1.69909225E-05,4.5449296310544,-2.01005029678345,
,,,1.69919225E-05,4.50151254236698,-2.01005029678345,
,,,1.69929225E-05,4.50151254236698,-2.01005029678345,
,,,1.69939225E-05,4.50151254236698,-2.01005029678345,
,,,1.69949225E-05,4.5449296310544,-2.01005029678345,
,,,1.69959225E-05,4.5449296310544,-2.01005029678345,
,,,1.69969225E-05,4.5449296310544,-2.01005029678345,
,,,1.69979225E-05,4.5449296310544,-2.01005029678345,
,,,1.69989225E-05,4.5449296310544,-2.01005029678345,
,,,1.69999225E-05,4.5449296310544,-2.01005029678345,
,,,1.70009225E-05,4.5449296310544,-2.01005029678345,
,,,1.70019225E-05,4.5449296310544,-2.01005029678345,
,,,1.70029225E-05,4.5449296310544,-2.01005029678345,
,,,1.70039225E-05,4.5449296310544,-2.01005029678345,
,,,1.70049225E-05,4.5449296310544,-2.01005029678345,
,,,1.70059225E-05,4.5449296310544,-2.01005029678345,
,,,1.70069225E-05,4.5449296310544,-2.01005029678345,
,,,1.70079225E-05,4.5449296310544,-2.01005029678345,
,,,1.70089225E-05,4.5449296310544,-2.01005029678345,
,,,1.70099225E-05,4.5449296310544,-2.01005029678345,
,,,1.70109225E-05,4.5449296310544,-2.01005029678345,
,,,1.70119225E-05,4.5449296310544,-2.01005029678345,
,,,1.70129225E-05,4.5449296310544,-2.01005029678345,
,,,1.70139225E-05,4.50151254236698,-2.01005029678345,
,,,1.70149225E-05,4.5449296310544,-2.01005029678345,
,,,1.70159225E-05,4.5449296310544,-2.01005029678345,
,,,1.70169225E-05,4.50151254236698,-2.01005029678345,
,,,1.70179225E-05,4.5449296310544,-2.01005029678345,
,,,1.70189225E-05,4.5449296310544,-2.01005029678345,
,,,1.70199225E-05,4.5449296310544,-2.01005029678345,
,,,1.70209225E-05,4.5449296310544,-2.01005029678345,
,,,1.70219225E-05,4.5449296310544,-2.01005029678345,
,,,1.70229225E-05,4.5449296310544,-2.01005029678345,
,,,1.70239225E-05,4.5449296310544,-2.01005029678345,
,,,1.70249225E-05,4.5449296310544,-2.01005029678345,
,,,1.70259225E-05,4.5449296310544,-2.01005029678345,
,,,1.70269225E-05,4.5449296310544,-2.01005029678345,
,,,1.70279225E-05,4.5449296310544,-2.01005029678345,
,,,1.70289225E-05,4.5449296310544,-2.01005029678345,
,,,1.70299225E-05,4.5449296310544,-2.01005029678345,
,,,1.70309225E-05,4.5449296310544,-2.01005029678345,
,,,1.70319225E-05,4.5449296310544,-2.01005029678345,
,,,1.70329225E-05,4.5449296310544,-2.01005029678345,
,,,1.70339225E-05,4.5449296310544,-2.01005029678345,
,,,1.70349225E-05,4.5449296310544,-2.01005029678345,
,,,1.70359225E-05,4.5449296310544,-2.01005029678345,
,,,1.70369225E-05,4.5449296310544,-2.01005029678345,
,,,1.70379225E-05,4.5449296310544,-2.01005029678345,
,,,1.70389225E-05,4.5449296310544,-2.01005029678345,
,,,1.70399225E-05,4.5449296310544,-2.01005029678345,
,,,1.70409225E-05,4.5449296310544,-2.01005029678345,
,,,1.70419225E-05,4.5449296310544,-2.01005029678345,
,,,1.70429225E-05,4.5449296310544,-2.01005029678345,
,,,1.70439225E-05,4.5449296310544,-2.01005029678345,
,,,1.70449225E-05,4.5449296310544,-2.01005029678345,
,,,1.70459225E-05,4.5449296310544,-2.01005029678345,
,,,1.70469225E-05,4.5449296310544,-2.01005029678345,
,,,1.70479225E-05,4.5449296310544,-2.01005029678345,
,,,1.70489225E-05,4.5449296310544,-2.01005029678345,
,,,1.70499225E-05,4.5449296310544,-2.01005029678345,
,,,1.70509225E-05,4.5449296310544,-2.01005029678345,
,,,1.70519225E-05,4.5449296310544,-2.01005029678345,
,,,1.70529225E-05,4.5449296310544,-2.01005029678345,
,,,1.70539225E-05,4.5449296310544,-2.01005029678345,
,,,1.70549225E-05,4.5449296310544,-2.01005029678345,
,,,1.70559225E-05,4.5449296310544,-2.01005029678345,
,,,1.70569225E-05,4.5449296310544,0,
,,,1.70579225E-05,4.5449296310544,0,
,,,1.70589225E-05,4.5449296310544,-2.01005029678345,
,,,1.70599225E-05,4.5449296310544,-2.01005029678345,
,,,1.70609225E-05,4.5449296310544,-2.01005029678345,
,,,1.70619225E-05,4.5449296310544,-2.01005029678345,
,,,1.70629225E-05,4.5449296310544,-2.01005029678345,
,,,1.70639225E-05,4.50151254236698,-2.01005029678345,
,,,1.70649225E-05,4.50151254236698,-2.01005029678345,
,,,1.70659225E-05,4.5449296310544,-2.01005029678345,
,,,1.70669225E-05,4.5449296310544,-2.01005029678345,
,,,1.70679225E-05,4.5449296310544,-2.01005029678345,
,,,1.70689225E-05,4.5449296310544,-2.01005029678345,
,,,1.70699225E-05,4.5449296310544,-2.01005029678345,
,,,1.70709225E-05,4.5449296310544,-2.01005029678345,
,,,1.70719225E-05,4.5449296310544,-2.01005029678345,
,,,1.70729225E-05,4.5449296310544,0,
,,,1.70739225E-05,4.5449296310544,-2.01005029678345,
,,,1.70749225E-05,4.5449296310544,-2.01005029678345,
,,,1.70759225E-05,4.5449296310544,-2.01005029678345,
,,,1.70769225E-05,4.5449296310544,-2.01005029678345,
,,,1.70779225E-05,4.5449296310544,-2.01005029678345,
,,,1.70789225E-05,4.5449296310544,-2.01005029678345,
,,,1.70799225E-05,4.5449296310544,-2.01005029678345,
,,,1.70809225E-05,4.5449296310544,-2.01005029678345,
,,,1.70819225E-05,4.5449296310544,-2.01005029678345,
,,,1.70829225E-05,4.5449296310544,-2.01005029678345,
,,,1.70839225E-05,4.5449296310544,-2.01005029678345,
,,,1.70849225E-05,4.5449296310544,-2.01005029678345,
,,,1.70859225E-05,4.5449296310544,-2.01005029678345,
,,,1.70869225E-05,4.5449296310544,0,
,,,1.70879225E-05,4.5449296310544,-2.01005029678345,
,,,1.70889225E-05,4.5449296310544,-2.01005029678345,
,,,1.70899225E-05,4.5449296310544,-2.01005029678345,
,,,1.70909225E-05,4.5449296310544,-2.01005029678345,
,,,1.70919225E-05,4.5449296310544,-2.01005029678345,
,,,1.70929225E-05,4.5449296310544,-2.01005029678345,
,,,1.70939225E-05,4.5449296310544,-2.01005029678345,
,,,1.70949225E-05,4.5449296310544,-2.01005029678345,
,,,1.70959225E-05,4.5449296310544,-2.01005029678345,
,,,1.70969225E-05,4.5449296310544,-2.01005029678345,
,,,1.70979225E-05,4.5449296310544,-2.01005029678345,
,,,1.70989225E-05,4.5449296310544,-2.01005029678345,
,,,1.70999225E-05,4.5449296310544,-2.01005029678345,
,,,1.71009225E-05,4.5449296310544,-2.01005029678345,
,,,1.71019225E-05,4.5449296310544,-2.01005029678345,
,,,1.71029225E-05,4.5449296310544,-2.01005029678345,
,,,1.71039225E-05,4.5449296310544,-2.01005029678345,
,,,1.71049225E-05,4.5449296310544,-2.01005029678345,
,,,1.71059225E-05,4.5449296310544,-2.01005029678345,
,,,1.71069225E-05,4.5449296310544,-2.01005029678345,
,,,1.71079225E-05,4.5449296310544,-2.01005029678345,
,,,1.71089225E-05,4.5449296310544,-2.01005029678345,
,,,1.71099225E-05,4.5449296310544,-2.01005029678345,
,,,1.71109225E-05,4.5449296310544,-2.01005029678345,
,,,1.71119225E-05,4.5449296310544,-2.01005029678345,
,,,1.71129225E-05,4.5449296310544,-2.01005029678345,
,,,1.71139225E-05,4.5449296310544,-2.01005029678345,
,,,1.71149225E-05,4.5449296310544,-2.01005029678345,
,,,1.71159225E-05,4.5449296310544,-2.01005029678345,
,,,1.71169225E-05,4.5449296310544,-2.01005029678345,
,,,1.71179225E-05,4.5449296310544,-2.01005029678345,
,,,1.71189225E-05,4.5449296310544,-2.01005029678345,
,,,1.71199225E-05,4.5449296310544,-2.01005029678345,
,,,1.71209225E-05,4.5449296310544,-2.01005029678345,
,,,1.71219225E-05,4.5449296310544,-2.01005029678345,
,,,1.71229225E-05,4.5449296310544,-2.01005029678345,
,,,1.71239225E-05,4.5449296310544,-2.01005029678345,
,,,1.71249225E-05,4.5449296310544,-2.01005029678345,
,,,1.71259225E-05,4.5449296310544,-2.01005029678345,
,,,1.71269225E-05,4.58834671974182,-2.01005029678345,
,,,1.71279225E-05,4.5449296310544,-2.01005029678345,
,,,1.71289225E-05,4.5449296310544,-2.01005029678345,
,,,1.71299225E-05,4.58834671974182,-2.01005029678345,
,,,1.71309225E-05,4.58834671974182,-2.01005029678345,
,,,1.71319225E-05,4.58834671974182,-2.01005029678345,
,,,1.71329225E-05,4.58834671974182,-2.01005029678345,
,,,1.71339225E-05,4.58834671974182,-2.01005029678345,
,,,1.71349225E-05,4.58834671974182,-2.01005029678345,
,,,1.71359225E-05,4.58834671974182,-2.01005029678345,
,,,1.71369225E-05,4.5449296310544,-2.01005029678345,
,,,1.71379225E-05,4.5449296310544,-2.01005029678345,
,,,1.71389225E-05,4.5449296310544,-2.01005029678345,
,,,1.71399225E-05,4.5449296310544,-2.01005029678345,
,,,1.71409225E-05,4.5449296310544,-2.01005029678345,
,,,1.71419225E-05,4.5449296310544,-2.01005029678345,
,,,1.71429225E-05,4.5449296310544,-2.01005029678345,
,,,1.71439225E-05,4.5449296310544,-2.01005029678345,
,,,1.71449225E-05,4.58834671974182,-2.01005029678345,
,,,1.71459225E-05,4.5449296310544,-2.01005029678345,
,,,1.71469225E-05,4.5449296310544,-2.01005029678345,
,,,1.71479225E-05,4.5449296310544,-2.01005029678345,
,,,1.71489225E-05,4.5449296310544,-2.01005029678345,
,,,1.71499225E-05,4.5449296310544,-2.01005029678345,
,,,1.71509225E-05,4.5449296310544,-2.01005029678345,
,,,1.71519225E-05,4.5449296310544,-2.01005029678345,
,,,1.71529225E-05,4.5449296310544,-2.01005029678345,
,,,1.71539225E-05,4.5449296310544,-2.01005029678345,
,,,1.71549225E-05,4.5449296310544,-2.01005029678345,
,,,1.71559225E-05,4.5449296310544,-2.01005029678345,
,,,1.71569225E-05,4.5449296310544,-2.01005029678345,
,,,1.71579225E-05,4.5449296310544,-2.01005029678345,
,,,1.71589225E-05,4.5449296310544,-2.01005029678345,
,,,1.71599225E-05,4.5449296310544,-2.01005029678345,
,,,1.71609225E-05,4.5449296310544,-2.01005029678345,
,,,1.71619225E-05,4.5449296310544,-2.01005029678345,
,,,1.71629225E-05,4.58834671974182,-2.01005029678345,
,,,1.71639225E-05,4.5449296310544,-2.01005029678345,
,,,1.71649225E-05,4.5449296310544,-2.01005029678345,
,,,1.71659225E-05,4.5449296310544,-2.01005029678345,
,,,1.71669225E-05,4.5449296310544,-2.01005029678345,
,,,1.71679225E-05,4.5449296310544,-2.01005029678345,
,,,1.71689225E-05,4.5449296310544,-2.01005029678345,
,,,1.71699225E-05,4.5449296310544,-2.01005029678345,
,,,1.71709225E-05,4.58834671974182,-2.01005029678345,
,,,1.71719225E-05,4.58834671974182,-2.01005029678345,
,,,1.71729225E-05,4.5449296310544,-2.01005029678345,
,,,1.71739225E-05,4.58834671974182,-2.01005029678345,
,,,1.71749225E-05,4.58834671974182,-2.01005029678345,
,,,1.71759225E-05,4.5449296310544,-2.01005029678345,
,,,1.71769225E-05,4.5449296310544,-2.01005029678345,
,,,1.71779225E-05,4.5449296310544,-2.01005029678345,
,,,1.71789225E-05,4.5449296310544,-2.01005029678345,
,,,1.71799225E-05,4.5449296310544,-2.01005029678345,
,,,1.71809225E-05,4.5449296310544,-2.01005029678345,
,,,1.71819225E-05,4.5449296310544,-2.01005029678345,
,,,1.71829225E-05,4.5449296310544,-2.01005029678345,
,,,1.71839225E-05,4.5449296310544,-2.01005029678345,
,,,1.71849225E-05,4.5449296310544,-2.01005029678345,
,,,1.71859225E-05,4.5449296310544,-2.01005029678345,
,,,1.71869225E-05,4.5449296310544,-2.01005029678345,
,,,1.71879225E-05,4.5449296310544,-2.01005029678345,
,,,1.71889225E-05,4.5449296310544,-2.01005029678345,
,,,1.71899225E-05,4.5449296310544,-2.01005029678345,
,,,1.71909225E-05,4.5449296310544,-2.01005029678345,
,,,1.71919225E-05,4.5449296310544,-2.01005029678345,
,,,1.71929225E-05,4.5449296310544,-2.01005029678345,
,,,1.71939225E-05,4.5449296310544,-2.01005029678345,
,,,1.71949225E-05,4.5449296310544,-2.01005029678345,
,,,1.71959225E-05,4.5449296310544,-2.01005029678345,
,,,1.71969225E-05,4.5449296310544,-2.01005029678345,
,,,1.71979225E-05,4.58834671974182,-2.01005029678345,
,,,1.71989225E-05,4.58834671974182,-2.01005029678345,
,,,1.71999225E-05,4.58834671974182,-2.01005029678345,
,,,1.72009225E-05,4.58834671974182,-2.01005029678345,
,,,1.72019225E-05,4.5449296310544,-2.01005029678345,
,,,1.72029225E-05,4.5449296310544,-2.01005029678345,
,,,1.72039225E-05,4.5449296310544,-2.01005029678345,
,,,1.72049225E-05,4.5449296310544,-2.01005029678345,
,,,1.72059225E-05,4.5449296310544,-2.01005029678345,
,,,1.72069225E-05,4.58834671974182,-2.01005029678345,
,,,1.72079225E-05,4.58834671974182,-2.01005029678345,
,,,1.72089225E-05,4.5449296310544,-2.01005029678345,
,,,1.72099225E-05,4.5449296310544,0,
,,,1.72109225E-05,4.5449296310544,-2.01005029678345,
,,,1.72119225E-05,4.5449296310544,-2.01005029678345,
,,,1.72129225E-05,4.5449296310544,-2.01005029678345,
,,,1.72139225E-05,4.5449296310544,-2.01005029678345,
,,,1.72149225E-05,4.58834671974182,-2.01005029678345,
,,,1.72159225E-05,4.5449296310544,-2.01005029678345,
,,,1.72169225E-05,4.5449296310544,-2.01005029678345,
,,,1.72179225E-05,4.5449296310544,-2.01005029678345,
,,,1.72189225E-05,4.58834671974182,-2.01005029678345,
,,,1.72199225E-05,4.58834671974182,-2.01005029678345,
,,,1.72209225E-05,4.5449296310544,-2.01005029678345,
,,,1.72219225E-05,4.58834671974182,-2.01005029678345,
,,,1.72229225E-05,4.58834671974182,-2.01005029678345,
,,,1.72239225E-05,4.5449296310544,-2.01005029678345,
,,,1.72249225E-05,4.5449296310544,-2.01005029678345,
,,,1.72259225E-05,4.5449296310544,-2.01005029678345,
,,,1.72269225E-05,4.5449296310544,-2.01005029678345,
,,,1.72279225E-05,4.5449296310544,-2.01005029678345,
,,,1.72289225E-05,4.5449296310544,-2.01005029678345,
,,,1.72299225E-05,4.58834671974182,-2.01005029678345,
,,,1.72309225E-05,4.58834671974182,-2.01005029678345,
,,,1.72319225E-05,4.58834671974182,-2.01005029678345,
,,,1.72329225E-05,4.58834671974182,-2.01005029678345,
,,,1.72339225E-05,4.58834671974182,-2.01005029678345,
,,,1.72349225E-05,4.58834671974182,-2.01005029678345,
,,,1.72359225E-05,4.58834671974182,-2.01005029678345,
,,,1.72369225E-05,4.58834671974182,-2.01005029678345,
,,,1.72379225E-05,4.58834671974182,-2.01005029678345,
,,,1.72389225E-05,4.58834671974182,-2.01005029678345,
,,,1.72399225E-05,4.58834671974182,-2.01005029678345,
,,,1.72409225E-05,4.58834671974182,-2.01005029678345,
,,,1.72419225E-05,4.58834671974182,-2.01005029678345,
,,,1.72429225E-05,4.58834671974182,-2.01005029678345,
,,,1.72439225E-05,4.58834671974182,-2.01005029678345,
,,,1.72449225E-05,4.58834671974182,-2.01005029678345,
,,,1.72459225E-05,4.58834671974182,-2.01005029678345,
,,,1.72469225E-05,4.58834671974182,-2.01005029678345,
,,,1.72479225E-05,4.58834671974182,-2.01005029678345,
,,,1.72489225E-05,4.58834671974182,-2.01005029678345,
,,,1.72499225E-05,4.5449296310544,-2.01005029678345,
,,,1.72509225E-05,4.58834671974182,-2.01005029678345,
,,,1.72519225E-05,4.58834671974182,-2.01005029678345,
,,,1.72529225E-05,4.58834671974182,-2.01005029678345,
,,,1.72539225E-05,4.58834671974182,-2.01005029678345,
,,,1.72549225E-05,4.58834671974182,-2.01005029678345,
,,,1.72559225E-05,4.58834671974182,-2.01005029678345,
,,,1.72569225E-05,4.58834671974182,-2.01005029678345,
,,,1.72579225E-05,4.58834671974182,-2.01005029678345,
,,,1.72589225E-05,4.58834671974182,-2.01005029678345,
,,,1.72599225E-05,4.58834671974182,-2.01005029678345,
,,,1.72609225E-05,4.58834671974182,-2.01005029678345,
,,,1.72619225E-05,4.58834671974182,-2.01005029678345,
,,,1.72629225E-05,4.58834671974182,0,
,,,1.72639225E-05,4.58834671974182,0,
,,,1.72649225E-05,4.58834671974182,0,
,,,1.72659225E-05,4.58834671974182,0,
,,,1.72669225E-05,4.58834671974182,-2.01005029678345,
,,,1.72679225E-05,4.58834671974182,-2.01005029678345,
,,,1.72689225E-05,4.58834671974182,-2.01005029678345,
,,,1.72699225E-05,4.58834671974182,-2.01005029678345,
,,,1.72709225E-05,4.58834671974182,-2.01005029678345,
,,,1.72719225E-05,4.5449296310544,-2.01005029678345,
,,,1.72729225E-05,4.5449296310544,-2.01005029678345,
,,,1.72739225E-05,4.58834671974182,-2.01005029678345,
,,,1.72749225E-05,4.58834671974182,-2.01005029678345,
,,,1.72759225E-05,4.58834671974182,-2.01005029678345,
,,,1.72769225E-05,4.58834671974182,-2.01005029678345,
,,,1.72779225E-05,4.58834671974182,-2.01005029678345,
,,,1.72789225E-05,4.58834671974182,-2.01005029678345,
,,,1.72799225E-05,4.58834671974182,-2.01005029678345,
,,,1.72809225E-05,4.58834671974182,-2.01005029678345,
,,,1.72819225E-05,4.58834671974182,0,
,,,1.72829225E-05,4.58834671974182,-2.01005029678345,
,,,1.72839225E-05,4.58834671974182,-2.01005029678345,
,,,1.72849225E-05,4.58834671974182,-2.01005029678345,
,,,1.72859225E-05,4.58834671974182,-2.01005029678345,
,,,1.72869225E-05,4.58834671974182,-2.01005029678345,
,,,1.72879225E-05,4.58834671974182,-2.01005029678345,
,,,1.72889225E-05,4.58834671974182,-2.01005029678345,
,,,1.72899225E-05,4.58834671974182,-2.01005029678345,
,,,1.72909225E-05,4.58834671974182,-2.01005029678345,
,,,1.72919225E-05,4.58834671974182,-2.01005029678345,
,,,1.72929225E-05,4.58834671974182,-2.01005029678345,
,,,1.72939225E-05,4.58834671974182,-2.01005029678345,
,,,1.72949225E-05,4.58834671974182,-2.01005029678345,
,,,1.72959225E-05,4.58834671974182,-2.01005029678345,
,,,1.72969225E-05,4.58834671974182,-2.01005029678345,
,,,1.72979225E-05,4.58834671974182,0,
,,,1.72989225E-05,4.58834671974182,-2.01005029678345,
,,,1.72999225E-05,4.58834671974182,-2.01005029678345,
,,,1.73009225E-05,4.58834671974182,-2.01005029678345,
,,,1.73019225E-05,4.58834671974182,-2.01005029678345,
,,,1.73029225E-05,4.58834671974182,-2.01005029678345,
,,,1.73039225E-05,4.58834671974182,-2.01005029678345,
,,,1.73049225E-05,4.58834671974182,-2.01005029678345,
,,,1.73059225E-05,4.58834671974182,-2.01005029678345,
,,,1.73069225E-05,4.58834671974182,-2.01005029678345,
,,,1.73079225E-05,4.58834671974182,-2.01005029678345,
,,,1.73089225E-05,4.58834671974182,-2.01005029678345,
,,,1.73099225E-05,4.58834671974182,-2.01005029678345,
,,,1.73109225E-05,4.58834671974182,-2.01005029678345,
,,,1.73119225E-05,4.5449296310544,-2.01005029678345,
,,,1.73129225E-05,4.58834671974182,-2.01005029678345,
,,,1.73139225E-05,4.58834671974182,-2.01005029678345,
,,,1.73149225E-05,4.58834671974182,-2.01005029678345,
,,,1.73159225E-05,4.58834671974182,-2.01005029678345,
,,,1.73169225E-05,4.58834671974182,-2.01005029678345,
,,,1.73179225E-05,4.58834671974182,-2.01005029678345,
,,,1.73189225E-05,4.58834671974182,-2.01005029678345,
,,,1.73199225E-05,4.58834671974182,-2.01005029678345,
,,,1.73209225E-05,4.58834671974182,-2.01005029678345,
,,,1.73219225E-05,4.58834671974182,-2.01005029678345,
,,,1.73229225E-05,4.58834671974182,-2.01005029678345,
,,,1.73239225E-05,4.58834671974182,-2.01005029678345,
,,,1.73249225E-05,4.58834671974182,-2.01005029678345,
,,,1.73259225E-05,4.58834671974182,-2.01005029678345,
,,,1.73269225E-05,4.58834671974182,-2.01005029678345,
,,,1.73279225E-05,4.58834671974182,-2.01005029678345,
,,,1.73289225E-05,4.58834671974182,-2.01005029678345,
,,,1.73299225E-05,4.58834671974182,-2.01005029678345,
,,,1.73309225E-05,4.58834671974182,-2.01005029678345,
,,,1.73319225E-05,4.58834671974182,-2.01005029678345,
,,,1.73329225E-05,4.58834671974182,-2.01005029678345,
,,,1.73339225E-05,4.58834671974182,-2.01005029678345,
,,,1.73349225E-05,4.58834671974182,-2.01005029678345,
,,,1.73359225E-05,4.58834671974182,-2.01005029678345,
,,,1.73369225E-05,4.58834671974182,-2.01005029678345,
,,,1.73379225E-05,4.58834671974182,-2.01005029678345,
,,,1.73389225E-05,4.58834671974182,-2.01005029678345,
,,,1.73399225E-05,4.58834671974182,-2.01005029678345,
,,,1.73409225E-05,4.58834671974182,-2.01005029678345,
,,,1.73419225E-05,4.58834671974182,-2.01005029678345,
,,,1.73429225E-05,4.58834671974182,-2.01005029678345,
,,,1.73439225E-05,4.58834671974182,-2.01005029678345,
,,,1.73449225E-05,4.58834671974182,-2.01005029678345,
,,,1.73459225E-05,4.58834671974182,-2.01005029678345,
,,,1.73469225E-05,4.63176380842924,-2.01005029678345,
,,,1.73479225E-05,4.63176380842924,-2.01005029678345,
,,,1.73489225E-05,4.63176380842924,-2.01005029678345,
,,,1.73499225E-05,4.63176380842924,-2.01005029678345,
,,,1.73509225E-05,4.63176380842924,-2.01005029678345,
,,,1.73519225E-05,4.58834671974182,-2.01005029678345,
,,,1.73529225E-05,4.58834671974182,-2.01005029678345,
,,,1.73539225E-05,4.58834671974182,-2.01005029678345,
,,,1.73549225E-05,4.63176380842924,-2.01005029678345,
,,,1.73559225E-05,4.63176380842924,-2.01005029678345,
,,,1.73569225E-05,4.63176380842924,-2.01005029678345,
,,,1.73579225E-05,4.63176380842924,-2.01005029678345,
,,,1.73589225E-05,4.63176380842924,-2.01005029678345,
,,,1.73599225E-05,4.58834671974182,-2.01005029678345,
,,,1.73609225E-05,4.58834671974182,-2.01005029678345,
,,,1.73619225E-05,4.58834671974182,-2.01005029678345,
,,,1.73629225E-05,4.63176380842924,-2.01005029678345,
,,,1.73639225E-05,4.58834671974182,-2.01005029678345,
,,,1.73649225E-05,4.58834671974182,-2.01005029678345,
,,,1.73659225E-05,4.63176380842924,-2.01005029678345,
,,,1.73669225E-05,4.58834671974182,-2.01005029678345,
,,,1.73679225E-05,4.58834671974182,-2.01005029678345,
,,,1.73689225E-05,4.58834671974182,-2.01005029678345,
,,,1.73699225E-05,4.58834671974182,-2.01005029678345,
,,,1.73709225E-05,4.58834671974182,-2.01005029678345,
,,,1.73719225E-05,4.58834671974182,-2.01005029678345,
,,,1.73729225E-05,4.63176380842924,-2.01005029678345,
,,,1.73739225E-05,4.63176380842924,-2.01005029678345,
,,,1.73749225E-05,4.63176380842924,-2.01005029678345,
,,,1.73759225E-05,4.63176380842924,-2.01005029678345,
,,,1.73769225E-05,4.58834671974182,-2.01005029678345,
,,,1.73779225E-05,4.58834671974182,0,
,,,1.73789225E-05,4.63176380842924,-2.01005029678345,
,,,1.73799225E-05,4.63176380842924,-2.01005029678345,
,,,1.73809225E-05,4.63176380842924,-2.01005029678345,
,,,1.73819225E-05,4.63176380842924,-2.01005029678345,
,,,1.73829225E-05,4.63176380842924,-2.01005029678345,
,,,1.73839225E-05,4.58834671974182,-2.01005029678345,
,,,1.73849225E-05,4.58834671974182,-2.01005029678345,
,,,1.73859225E-05,4.58834671974182,-2.01005029678345,
,,,1.73869225E-05,4.58834671974182,-2.01005029678345,
,,,1.73879225E-05,4.58834671974182,-2.01005029678345,
,,,1.73889225E-05,4.58834671974182,-2.01005029678345,
,,,1.73899225E-05,4.58834671974182,-2.01005029678345,
,,,1.73909225E-05,4.58834671974182,0,
,,,1.73919225E-05,4.58834671974182,0,
,,,1.73929225E-05,4.58834671974182,0,
,,,1.73939225E-05,4.58834671974182,0,
,,,1.73949225E-05,4.58834671974182,-2.01005029678345,
,,,1.73959225E-05,4.58834671974182,-2.01005029678345,
,,,1.73969225E-05,4.58834671974182,-2.01005029678345,
,,,1.73979225E-05,4.63176380842924,-2.01005029678345,
,,,1.73989225E-05,4.63176380842924,-2.01005029678345,
,,,1.73999225E-05,4.63176380842924,-2.01005029678345,
,,,1.74009225E-05,4.63176380842924,-2.01005029678345,
