Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
,,,-0.018593750375,2.18367089598905,0.947859507577959,
,,,-0.0185416670425,2.18472617235966,0.947859507577959,
,,,-0.01848958371,2.18472617235966,0.947487648227252,
,,,-0.0184375003775,2.18367089598905,0.947487648227252,
,,,-0.018385417045,2.18472617235966,0.947859507577959,
,,,-0.0183333337125,2.18472617235966,0.947487648227252,
,,,-0.01828125038,2.18472617235966,0.947487648227252,
,,,-0.0182291670475,2.18472617235966,0.947859507577959,
,,,-0.018177083715,2.18472617235966,0.947487648227252,
,,,-0.0181250003825,2.18578144873027,0.947859507577959,
,,,-0.01807291705,2.18578144873027,0.947859507577959,
,,,-0.0180208337175,2.18578144873027,0.947859507577959,
,,,-0.017968750385,2.18578144873027,0.947859507577959,
,,,-0.0179166670525,2.18578144873027,0.947859507577959,
,,,-0.01786458372,2.18578144873027,0.947859507577959,
,,,-0.0178125003875,2.18578144873027,0.947859507577959,
,,,-0.017760417055,2.18578144873027,0.947859507577959,
,,,-0.0177083337225,2.18578144873027,0.947859507577959,
,,,-0.01765625039,2.18683672510087,0.947859507577959,
,,,-0.0176041670575,2.18683672510087,0.947859507577959,
,,,-0.017552083725,2.18578144873027,0.947859507577959,
,,,-0.0175000003925,2.18683672510087,0.947859507577959,
,,,-0.01744791706,2.18683672510087,0.947859507577959,
,,,-0.0173958337275,2.18683672510087,0.947859507577959,
,,,-0.017343750395,2.18683672510087,0.948231366928667,
,,,-0.0172916670625,2.18683672510087,0.948231366928667,
,,,-0.01723958373,2.18683672510087,0.947859507577959,
,,,-0.0171875003975,2.18789200147148,0.947859507577959,
,,,-0.017135417065,2.18894727784209,0.947859507577959,
,,,-0.0170833337325,2.18789200147148,0.947859507577959,
,,,-0.0170312504,2.18789200147148,0.947859507577959,
,,,-0.0169791670675,2.18789200147148,0.948231366928667,
,,,-0.016927083735,2.18789200147148,0.948231366928667,
,,,-0.0168750004025,2.18789200147148,0.948231366928667,
,,,-0.01682291707,2.18789200147148,0.947859507577959,
,,,-0.0167708337375,2.18894727784209,0.947859507577959,
,,,-0.016718750405,2.18894727784209,0.947859507577959,
,,,-0.0166666670725,2.18894727784209,0.947859507577959,
,,,-0.01661458374,2.18894727784209,0.947859507577959,
,,,-0.0165625004075,2.18894727784209,0.947859507577959,
,,,-0.016510417075,2.1900025542127,0.947859507577959,
,,,-0.0164583337425,2.1900025542127,0.947859507577959,
,,,-0.01640625041,2.1900025542127,0.947859507577959,
,,,-0.0163541670775,2.1900025542127,0.947859507577959,
,,,-0.016302083745,2.1900025542127,0.947859507577959,
,,,-0.0162500004125,2.1900025542127,0.947859507577959,
,,,-0.01619791708,2.1900025542127,0.947859507577959,
,,,-0.0161458337475,2.1900025542127,0.947859507577959,
,,,-0.016093750415,2.1900025542127,0.947859507577959,
,,,-0.0160416670825,2.1910578305833,0.947859507577959,
,,,-0.01598958375,2.1900025542127,0.947859507577959,
,,,-0.0159375004175,2.1900025542127,0.948231366928667,
,,,-0.015885417085,2.1900025542127,0.948231366928667,
,,,-0.0158333337525,2.1910578305833,0.947859507577959,
,,,-0.01578125042,2.1910578305833,0.948231366928667,
,,,-0.0157291670875,2.1910578305833,0.948231366928667,
,,,-0.015677083755,2.1910578305833,0.947859507577959,
,,,-0.0156250004225,2.1910578305833,0.948231366928667,
,,,-0.01557291709,2.1910578305833,0.948231366928667,
,,,-0.0155208337575,2.1910578305833,0.947859507577959,
,,,-0.015468750425,2.1910578305833,0.948231366928667,
,,,-0.0154166670925,2.1910578305833,0.947859507577959,
,,,-0.01536458376,2.1910578305833,0.947859507577959,
,,,-0.0153125004275,2.19211310695391,0.948231366928667,
,,,-0.015260417095,2.19211310695391,0.947859507577959,
,,,-0.0152083337625,2.19211310695391,0.947859507577959,
,,,-0.01515625043,2.19211310695391,0.947859507577959,
,,,-0.0151041670975,2.1910578305833,0.947859507577959,
,,,-0.015052083765,2.19211310695391,0.947859507577959,
,,,-0.0150000004325,2.19211310695391,0.947859507577959,
,,,-0.0149479171,2.19211310695391,0.947859507577959,
,,,-0.0148958337675,2.19316838332452,0.947859507577959,
,,,-0.014843750435,2.19316838332452,0.947859507577959,
,,,-0.0147916671025,2.19211310695391,0.948231366928667,
,,,-0.01473958377,2.19316838332452,0.948231366928667,
,,,-0.0146875004375,2.19211310695391,0.947859507577959,
,,,-0.014635417105,2.19422365969513,0.948231366928667,
,,,-0.0145833337725,2.19316838332452,0.948231366928667,
,,,-0.01453125044,2.19422365969513,0.948231366928667,
,,,-0.0144791671075,2.19316838332452,0.947859507577959,
,,,-0.014427083775,2.19316838332452,0.947859507577959,
,,,-0.0143750004425,2.19316838332452,0.948231366928667,
,,,-0.01432291711,2.19422365969513,0.948231366928667,
,,,-0.0142708337775,2.19422365969513,0.948231366928667,
,,,-0.014218750445,2.19422365969513,0.948231366928667,
,,,-0.0141666671125,2.19422365969513,0.948231366928667,
,,,-0.01411458378,2.19316838332452,0.948231366928667,
,,,-0.0140625004475,2.19422365969513,0.948231366928667,
,,,-0.014010417115,2.19422365969513,0.948231366928667,
,,,-0.0139583337825,2.19422365969513,0.948231366928667,
,,,-0.01390625045,2.19422365969513,0.948231366928667,
,,,-0.0138541671175,2.19527893606573,0.948231366928667,
,,,-0.013802083785,2.19527893606573,0.948231366928667,
,,,-0.0137500004525,2.19527893606573,0.948231366928667,
,,,-0.01369791712,2.19633421243634,0.947859507577959,
,,,-0.0136458337875,2.19633421243634,0.948231366928667,
,,,-0.013593750455,2.19633421243634,0.947859507577959,
,,,-0.0135416671225,2.19633421243634,0.948231366928667,
,,,-0.01348958379,2.19738948880695,0.948231366928667,
,,,-0.0134375004575,2.19738948880695,0.948231366928667,
,,,-0.013385417125,2.19633421243634,0.948231366928667,
,,,-0.0133333337925,2.19738948880695,0.948231366928667,
,,,-0.01328125046,2.19633421243634,0.947859507577959,
,,,-0.0132291671275,2.19738948880695,0.948231366928667,
,,,-0.013177083795,2.19633421243634,0.948231366928667,
,,,-0.0131250004625,2.19738948880695,0.948231366928667,
,,,-0.01307291713,2.19633421243634,0.948231366928667,
,,,-0.0130208337975,2.19633421243634,0.948231366928667,
,,,-0.012968750465,2.19633421243634,0.948231366928667,
,,,-0.0129166671325,2.19738948880695,0.948603226279374,
,,,-0.0128645838,2.19738948880695,0.948231366928667,
,,,-0.0128125004675,2.19738948880695,0.948231366928667,
,,,-0.012760417135,2.19844476517756,0.948231366928667,
,,,-0.0127083338025,2.19738948880695,0.948231366928667,
,,,-0.01265625047,2.19738948880695,0.948231366928667,
,,,-0.0126041671375,2.19738948880695,0.948231366928667,
,,,-0.012552083805,2.19738948880695,0.948231366928667,
,,,-0.0125000004725,2.19738948880695,0.948231366928667,
,,,-0.01244791714,2.19844476517756,0.948603226279374,
,,,-0.0123958338075,2.19738948880695,0.948231366928667,
,,,-0.012343750475,2.19844476517756,0.948231366928667,
,,,-0.0122916671425,2.19844476517756,0.947859507577959,
,,,-0.01223958381,2.19844476517756,0.948231366928667,
,,,-0.0121875004775,2.20055531791877,0.948231366928667,
,,,-0.012135417145,2.19844476517756,0.948231366928667,
,,,-0.0120833338125,2.19950004154816,0.948231366928667,
,,,-0.01203125048,2.19950004154816,0.948231366928667,
,,,-0.0119791671475,2.19950004154816,0.948231366928667,
,,,-0.011927083815,2.19950004154816,0.948231366928667,
,,,-0.0118750004825,2.19950004154816,0.948231366928667,
,,,-0.01182291715,2.19950004154816,0.948231366928667,
,,,-0.0117708338175,2.19950004154816,0.948231366928667,
,,,-0.011718750485,2.20055531791877,0.948231366928667,
,,,-0.0116666671525,2.19950004154816,0.948231366928667,
,,,-0.01161458382,2.19950004154816,0.948231366928667,
,,,-0.0115625004875,2.19950004154816,0.948231366928667,
,,,-0.011510417155,2.20055531791877,0.948231366928667,
,,,-0.0114583338225,2.20055531791877,0.948231366928667,
,,,-0.01140625049,2.20055531791877,0.948231366928667,
,,,-0.0113541671575,2.20055531791877,0.948231366928667,
,,,-0.011302083825,2.19950004154816,0.948231366928667,
,,,-0.0112500004925,2.20055531791877,0.948231366928667,
,,,-0.01119791716,2.20055531791877,0.948231366928667,
,,,-0.0111458338275,2.19950004154816,0.947859507577959,
,,,-0.011093750495,2.20055531791877,0.947859507577959,
,,,-0.0110416671625,2.20161059428938,0.948231366928667,
,,,-0.01098958383,2.20161059428938,0.948231366928667,
,,,-0.0109375004975,2.20266587065998,0.948231366928667,
,,,-0.010885417165,2.20055531791877,0.948231366928667,
,,,-0.0108333338325,2.20161059428938,0.948231366928667,
,,,-0.0107812505,2.20161059428938,0.948231366928667,
,,,-0.0107291671675,2.20161059428938,0.948231366928667,
,,,-0.010677083835,2.20161059428938,0.948231366928667,
,,,-0.0106250005025,2.20161059428938,0.947859507577959,
,,,-0.01057291717,2.20161059428938,0.947859507577959,
,,,-0.0105208338375,2.20266587065998,0.947859507577959,
,,,-0.010468750505,2.20266587065998,0.948231366928667,
,,,-0.0104166671725,2.20372114703059,0.948231366928667,
,,,-0.01036458384,2.20266587065998,0.947859507577959,
,,,-0.0103125005075,2.20266587065998,0.948231366928667,
,,,-0.010260417175,2.20266587065998,0.947859507577959,
,,,-0.0102083338425,2.20372114703059,0.948231366928667,
,,,-0.01015625051,2.20372114703059,0.948231366928667,
,,,-0.0101041671775,2.20372114703059,0.948231366928667,
,,,-0.010052083845,2.20372114703059,0.947859507577959,
,,,-0.0100000005125,2.20372114703059,0.947859507577959,
,,,-0.00994791717999999,2.20266587065998,0.947859507577959,
,,,-0.0098958338475,2.2047764234012,0.948231366928667,
,,,-0.009843750515,2.20372114703059,0.947859507577959,
,,,-0.0097916671825,2.20372114703059,0.947859507577959,
,,,-0.00973958385,2.2047764234012,0.947859507577959,
,,,-0.0096875005175,2.20372114703059,0.948231366928667,
,,,-0.00963541718499999,2.20372114703059,0.948231366928667,
,,,-0.0095833338525,2.20372114703059,0.947859507577959,
,,,-0.00953125052,2.2047764234012,0.947859507577959,
,,,-0.0094791671875,2.20372114703059,0.947859507577959,
,,,-0.009427083855,2.2047764234012,0.947859507577959,
,,,-0.0093750005225,2.20372114703059,0.948231366928667,
,,,-0.00932291718999999,2.2047764234012,0.947859507577959,
,,,-0.0092708338575,2.20372114703059,0.947859507577959,
,,,-0.009218750525,2.2047764234012,0.947859507577959,
,,,-0.0091666671925,2.2047764234012,0.947859507577959,
,,,-0.00911458386,2.2047764234012,0.948231366928667,
,,,-0.0090625005275,2.2047764234012,0.947859507577959,
,,,-0.009010417195,2.2047764234012,0.947859507577959,
,,,-0.0089583338625,2.2047764234012,0.947859507577959,
,,,-0.00890625053,2.2047764234012,0.948231366928667,
,,,-0.0088541671975,2.20583169977181,0.948231366928667,
,,,-0.008802083865,2.20583169977181,0.948231366928667,
,,,-0.0087500005325,2.20583169977181,0.948231366928667,
,,,-0.0086979172,2.20583169977181,0.948231366928667,
,,,-0.0086458338675,2.20583169977181,0.948231366928667,
,,,-0.008593750535,2.20583169977181,0.947859507577959,
,,,-0.0085416672025,2.20688697614241,0.947859507577959,
,,,-0.00848958387,2.20688697614241,0.947859507577959,
,,,-0.0084375005375,2.20688697614241,0.947859507577959,
,,,-0.008385417205,2.20583169977181,0.947859507577959,
,,,-0.0083333338725,2.20688697614241,0.947859507577959,
,,,-0.00828125054,2.20688697614241,0.947859507577959,
,,,-0.0082291672075,2.20688697614241,0.947859507577959,
,,,-0.008177083875,2.20583169977181,0.947859507577959,
,,,-0.0081250005425,2.20688697614241,0.947859507577959,
,,,-0.00807291721,2.20688697614241,0.947859507577959,
,,,-0.00802083387749999,2.20794225251302,0.947859507577959,
,,,-0.007968750545,2.20688697614241,0.947859507577959,
,,,-0.0079166672125,2.20794225251302,0.947859507577959,
,,,-0.00786458388,2.20688697614241,0.947859507577959,
,,,-0.0078125005475,2.20688697614241,0.947859507577959,
,,,-0.007760417215,2.20688697614241,0.947859507577959,
,,,-0.00770833388249999,2.20688697614241,0.947487648227252,
,,,-0.00765625055,2.20794225251302,0.947859507577959,
,,,-0.0076041672175,2.20899752888363,0.947859507577959,
,,,-0.007552083885,2.20794225251302,0.947859507577959,
,,,-0.0075000005525,2.20688697614241,0.947859507577959,
,,,-0.00744791722,2.20794225251302,0.947487648227252,
,,,-0.00739583388749999,2.20899752888363,0.947487648227252,
,,,-0.007343750555,2.20899752888363,0.947859507577959,
,,,-0.0072916672225,2.20794225251302,0.947859507577959,
,,,-0.00723958389,2.20899752888363,0.947487648227252,
,,,-0.0071875005575,2.20899752888363,0.947859507577959,
,,,-0.007135417225,2.20899752888363,0.947859507577959,
,,,-0.00708333389249999,2.20899752888363,0.947487648227252,
,,,-0.00703125056,2.21005280525424,0.947487648227252,
,,,-0.0069791672275,2.20899752888363,0.947859507577959,
,,,-0.006927083895,2.20899752888363,0.947487648227252,
,,,-0.0068750005625,2.20794225251302,0.947487648227252,
,,,-0.00682291723,2.20899752888363,0.947487648227252,
,,,-0.00677083389749999,2.20899752888363,0.947487648227252,
,,,-0.006718750565,2.20899752888363,0.947487648227252,
,,,-0.0066666672325,2.20899752888363,0.947487648227252,
,,,-0.0066145839,2.20899752888363,0.947487648227252,
,,,-0.0065625005675,2.20899752888363,0.947487648227252,
,,,-0.006510417235,2.20899752888363,0.947115788876545,
,,,-0.0064583339025,2.21005280525424,0.947487648227252,
,,,-0.00640625057,2.20899752888363,0.947115788876545,
,,,-0.0063541672375,2.21005280525424,0.947487648227252,
,,,-0.006302083905,2.21005280525424,0.947115788876545,
,,,-0.0062500005725,2.21110808162484,0.947115788876545,
,,,-0.00619791724,2.21005280525424,0.947487648227252,
,,,-0.0061458339075,2.21110808162484,0.947487648227252,
,,,-0.006093750575,2.21005280525424,0.947487648227252,
,,,-0.0060416672425,2.21110808162484,0.947487648227252,
,,,-0.00598958391,2.21005280525424,0.947487648227252,
,,,-0.0059375005775,2.21110808162484,0.947115788876545,
,,,-0.005885417245,2.21110808162484,0.947115788876545,
,,,-0.0058333339125,2.21110808162484,0.947487648227252,
,,,-0.00578125058,2.21216335799545,0.947115788876545,
,,,-0.0057291672475,2.21110808162484,0.947115788876545,
,,,-0.005677083915,2.21216335799545,0.947115788876545,
,,,-0.0056250005825,2.21110808162484,0.947115788876545,
,,,-0.00557291725,2.21216335799545,0.947115788876545,
,,,-0.0055208339175,2.21110808162484,0.947487648227252,
,,,-0.00546875058499999,2.21110808162484,0.947115788876545,
,,,-0.0054166672525,2.21110808162484,0.947115788876545,
,,,-0.00536458392,2.21110808162484,0.947115788876545,
,,,-0.0053125005875,2.21110808162484,0.947115788876545,
,,,-0.005260417255,2.21216335799545,0.947115788876545,
,,,-0.0052083339225,2.21321863436606,0.947115788876545,
,,,-0.00515625058999999,2.21321863436606,0.947115788876545,
,,,-0.0051041672575,2.21216335799545,0.947115788876545,
,,,-0.005052083925,2.21216335799545,0.947115788876545,
,,,-0.0050000005925,2.21216335799545,0.947115788876545,
,,,-0.00494791726,2.21321863436606,0.947487648227252,
,,,-0.0048958339275,2.21321863436606,0.947115788876545,
,,,-0.00484375059499999,2.21427391073667,0.947115788876545,
,,,-0.0047916672625,2.21427391073667,0.947115788876545,
,,,-0.00473958393,2.21321863436606,0.947487648227252,
,,,-0.0046875005975,2.21216335799545,0.947115788876545,
,,,-0.004635417265,2.21216335799545,0.947115788876545,
,,,-0.0045833339325,2.21321863436606,0.947115788876545,
,,,-0.00453125059999999,2.21321863436606,0.947115788876545,
,,,-0.0044791672675,2.21216335799545,0.947115788876545,
,,,-0.004427083935,2.21321863436606,0.947115788876545,
,,,-0.0043750006025,2.21321863436606,0.947115788876545,
,,,-0.00432291727,2.21427391073667,0.947115788876545,
,,,-0.0042708339375,2.21321863436606,0.947115788876545,
,,,-0.00421875060499999,2.21321863436606,0.946743929525837,
,,,-0.0041666672725,2.21321863436606,0.947115788876545,
,,,-0.00411458394,2.21427391073667,0.947115788876545,
,,,-0.0040625006075,2.21321863436606,0.947115788876545,
,,,-0.004010417275,2.21321863436606,0.947115788876545,
,,,-0.0039583339425,2.21427391073667,0.946743929525837,
,,,-0.00390625061,2.21321863436606,0.947115788876545,
,,,-0.0038541672775,2.21427391073667,0.947115788876545,
,,,-0.003802083945,2.21427391073667,0.947115788876545,
,,,-0.0037500006125,2.21427391073667,0.946743929525837,
,,,-0.00369791728,2.21427391073667,0.946743929525837,
,,,-0.0036458339475,2.21532918710727,0.946743929525837,
,,,-0.003593750615,2.21427391073667,0.946743929525837,
,,,-0.0035416672825,2.21427391073667,0.946743929525837,
,,,-0.00348958395,2.21532918710727,0.946743929525837,
,,,-0.0034375006175,2.21427391073667,0.946743929525837,
,,,-0.003385417285,2.21427391073667,0.946743929525837,
,,,-0.0033333339525,2.21427391073667,0.946743929525837,
,,,-0.00328125062,2.21532918710727,0.946743929525837,
,,,-0.00322916728749999,2.21427391073667,0.946743929525837,
,,,-0.003177083955,2.21532918710727,0.946743929525837,
,,,-0.0031250006225,2.21638446347788,0.946743929525837,
,,,-0.00307291729,2.21638446347788,0.946743929525837,
,,,-0.0030208339575,2.21532918710727,0.94637207017513,
,,,-0.002968750625,2.21532918710727,0.946743929525837,
,,,-0.00291666729249999,2.21638446347788,0.946743929525837,
,,,-0.00286458396,2.21532918710727,0.946743929525837,
,,,-0.0028125006275,2.21532918710727,0.946743929525837,
,,,-0.002760417295,2.21638446347788,0.946743929525837,
,,,-0.0027083339625,2.21638446347788,0.946743929525837,
,,,-0.00265625063,2.21638446347788,0.94637207017513,
,,,-0.00260416729749999,2.21638446347788,0.94637207017513,
,,,-0.002552083965,2.21638446347788,0.946743929525837,
,,,-0.0025000006325,2.21638446347788,0.94637207017513,
,,,-0.0024479173,2.21638446347788,0.94637207017513,
,,,-0.0023958339675,2.21638446347788,0.946743929525837,
,,,-0.002343750635,2.21638446347788,0.946743929525837,
,,,-0.00229166730249999,2.21638446347788,0.94637207017513,
,,,-0.00223958397,2.21638446347788,0.94637207017513,
,,,-0.0021875006375,2.21638446347788,0.94637207017513,
,,,-0.002135417305,2.21532918710727,0.946743929525837,
,,,-0.0020833339725,2.21743973984849,0.946743929525837,
,,,-0.00203125064,2.21743973984849,0.94637207017513,
,,,-0.00197916730749999,2.21743973984849,0.94637207017513,
,,,-0.001927083975,2.21743973984849,0.94637207017513,
,,,-0.0018750006425,2.21849501621909,0.94637207017513,
,,,-0.00182291731,2.21849501621909,0.94637207017513,
,,,-0.0017708339775,2.21743973984849,0.94637207017513,
,,,-0.001718750645,2.21743973984849,0.94637207017513,
,,,-0.00166666731249999,2.21638446347788,0.94637207017513,
,,,-0.00161458398,2.21638446347788,0.946000210824423,
,,,-0.0015625006475,2.21638446347788,0.94637207017513,
,,,-0.001510417315,2.21849501621909,0.94637207017513,
,,,-0.0014583339825,2.2195502925897,0.94637207017513,
,,,-0.00140625065,2.2195502925897,0.94637207017513,
,,,-0.00135416731749999,2.21849501621909,0.94637207017513,
,,,-0.001302083985,2.21849501621909,0.94637207017513,
,,,-0.0012500006525,2.21849501621909,0.94637207017513,
,,,-0.00119791732,2.21849501621909,0.94637207017513,
,,,-0.0011458339875,2.21849501621909,0.946000210824423,
,,,-0.001093750655,2.21849501621909,0.946000210824423,
,,,-0.0010416673225,2.2195502925897,0.946000210824423,
,,,-0.000989583990000001,2.2195502925897,0.946000210824423,
,,,-0.0009375006575,2.2195502925897,0.94637207017513,
,,,-0.000885417324999999,2.2195502925897,0.94637207017513,
,,,-0.000833333992499997,2.2195502925897,0.94637207017513,
,,,-0.000781250659999996,2.2195502925897,0.946000210824423,
,,,-0.000729167327499995,2.2195502925897,0.946000210824423,
,,,-0.000677083994999994,2.22060556896031,0.946000210824423,
,,,-0.0006250006625,2.2195502925897,0.946000210824423,
,,,-0.000572917329999999,2.21849501621909,0.946000210824423,
,,,-0.000520833997499998,2.2195502925897,0.946000210824423,
,,,-0.000468750664999996,2.21849501621909,0.946000210824423,
,,,-0.000416667332499995,2.2195502925897,0.945628351473715,
,,,-0.000364583999999994,2.2195502925897,0.946000210824423,
,,,-0.0003125006675,2.2195502925897,0.946000210824423,
,,,-0.000260417334999999,2.2195502925897,0.946000210824423,
,,,-0.000208334002499998,2.2195502925897,0.945628351473715,
,,,-0.000156250669999997,2.2195502925897,0.946000210824423,
,,,-0.000104167337499995,2.2195502925897,0.946000210824423,
,,,-5.20840049999943E-05,2.2195502925897,0.946000210824423,
,,,-6.72500000131748E-10,-0.135826566605829,-0.000381836725864559,
,,,5.2082660000001E-05,-0.0387411405099556,-0.00447228958364576,
,,,0.000104165992500002,-0.0376858641393483,-0.00484414893435314,
,,,0.000156249325000003,-0.0376858641393483,-0.00521600828506052,
,,,0.000208332657500004,-0.0376858641393483,-0.00521600828506052,
,,,0.000260415990000006,-0.0376858641393483,-0.00521600828506052,
,,,0.0003124993225,-0.036630587768741,-0.00521600828506052,
,,,0.000364582655000001,-0.0355753113981336,-0.00521600828506052,
,,,0.000416665987500002,-0.036630587768741,-0.00558786763576791,
,,,0.000468749320000003,-0.0345200350275263,-0.00558786763576791,
,,,0.000520832652500004,-0.0355753113981336,-0.00558786763576791,
,,,0.000572915985000005,-0.036630587768741,-0.00558786763576791,
,,,0.0006249993175,-0.0355753113981336,-0.00558786763576791,
,,,0.000677082650000001,-0.036630587768741,-0.00558786763576791,
,,,0.000729165982500002,-0.0355753113981336,-0.00558786763576791,
,,,0.000781249315000003,-0.0355753113981336,-0.00558786763576791,
,,,0.000833332647500004,-0.0355753113981336,-0.00521600828506052,
,,,0.000885415980000005,-0.0355753113981336,-0.00521600828506052,
,,,0.000937499312499999,-0.0345200350275263,-0.00521600828506052,
,,,0.000989582645000001,-0.0355753113981336,-0.00521600828506052,
,,,0.0010416659775,-0.0355753113981336,-0.00521600828506052,
,,,0.00109374931,-0.0355753113981336,-0.00521600828506052,
,,,0.0011458326425,-0.0345200350275263,-0.00484414893435314,
,,,0.00119791597500001,-0.0345200350275263,-0.00484414893435314,
,,,0.0012499993075,-0.0355753113981336,-0.00484414893435314,
,,,0.00130208264,-0.033464758656919,-0.00484414893435314,
,,,0.0013541659725,-0.0355753113981336,-0.00484414893435314,
,,,0.001406249305,-0.0355753113981336,-0.00484414893435314,
,,,0.0014583326375,-0.0355753113981336,-0.00447228958364576,
,,,0.00151041597,-0.0355753113981336,-0.00447228958364576,
,,,0.0015624993025,-0.036630587768741,-0.00447228958364576,
,,,0.001614582635,-0.0345200350275263,-0.00447228958364576,
,,,0.0016666659675,-0.0345200350275263,-0.00447228958364576,
,,,0.0017187493,-0.0345200350275263,-0.00447228958364576,
,,,0.0017708326325,-0.0345200350275263,-0.00447228958364576,
,,,0.001822915965,-0.033464758656919,-0.00447228958364576,
,,,0.00187499929750001,-0.0345200350275263,-0.00447228958364576,
,,,0.00192708263,-0.0345200350275263,-0.00447228958364576,
,,,0.0019791659625,-0.033464758656919,-0.00447228958364576,
,,,0.002031249295,-0.0345200350275263,-0.00447228958364576,
,,,0.0020833326275,-0.0345200350275263,-0.00447228958364576,
,,,0.00213541596,-0.0345200350275263,-0.00447228958364576,
,,,0.00218749929250001,-0.0345200350275263,-0.00410043023293838,
,,,0.002239582625,-0.0345200350275263,-0.00447228958364576,
,,,0.0022916659575,-0.0355753113981336,-0.00410043023293838,
,,,0.00234374929,-0.0345200350275263,-0.00410043023293838,
,,,0.0023958326225,-0.033464758656919,-0.00410043023293838,
,,,0.002447915955,-0.033464758656919,-0.00410043023293838,
,,,0.00249999928750001,-0.033464758656919,-0.00410043023293838,
,,,0.00255208262,-0.033464758656919,-0.00447228958364576,
,,,0.0026041659525,-0.033464758656919,-0.00410043023293838,
,,,0.002656249285,-0.0345200350275263,-0.00410043023293838,
,,,0.0027083326175,-0.0355753113981336,-0.00410043023293838,
,,,0.00276041595,-0.033464758656919,-0.00410043023293838,
,,,0.00281249928250001,-0.033464758656919,-0.00410043023293838,
,,,0.002864582615,-0.033464758656919,-0.00410043023293838,
,,,0.0029166659475,-0.033464758656919,-0.00410043023293838,
,,,0.00296874928,-0.0345200350275263,-0.00410043023293838,
,,,0.0030208326125,-0.0345200350275263,-0.00410043023293838,
,,,0.003072915945,-0.0355753113981336,-0.00410043023293838,
,,,0.00312499927750001,-0.0345200350275263,-0.00410043023293838,
,,,0.00317708261,-0.0355753113981336,-0.00410043023293838,
,,,0.0032291659425,-0.0345200350275263,-0.00410043023293838,
,,,0.003281249275,-0.033464758656919,-0.00410043023293838,
,,,0.0033333326075,-0.033464758656919,-0.00410043023293838,
,,,0.00338541594,-0.0345200350275263,-0.00410043023293838,
,,,0.00343749927250001,-0.0345200350275263,-0.00410043023293838,
,,,0.003489582605,-0.033464758656919,-0.00410043023293838,
,,,0.0035416659375,-0.0345200350275263,-0.00410043023293838,
,,,0.00359374927,-0.0345200350275263,-0.00410043023293838,
,,,0.0036458326025,-0.033464758656919,-0.00410043023293838,
,,,0.003697915935,-0.033464758656919,-0.00410043023293838,
,,,0.00374999926750001,-0.0355753113981336,-0.00410043023293838,
,,,0.0038020826,-0.0345200350275263,-0.00410043023293838,
,,,0.0038541659325,-0.033464758656919,-0.00447228958364576,
,,,0.003906249265,-0.0324094822863117,-0.00410043023293838,
,,,0.0039583325975,-0.033464758656919,-0.00410043023293838,
,,,0.00401041593,-0.0324094822863117,-0.00410043023293838,
,,,0.00406249926250001,-0.033464758656919,-0.00410043023293838,
,,,0.00411458259500001,-0.033464758656919,-0.00410043023293838,
,,,0.0041666659275,-0.033464758656919,-0.00410043023293838,
,,,0.00421874926,-0.033464758656919,-0.00410043023293838,
,,,0.0042708325925,-0.033464758656919,-0.00410043023293838,
,,,0.004322915925,-0.0345200350275263,-0.00410043023293838,
,,,0.0043749992575,-0.033464758656919,-0.00410043023293838,
,,,0.00442708259000001,-0.0345200350275263,-0.003728570882231,
,,,0.0044791659225,-0.033464758656919,-0.00410043023293838,
,,,0.004531249255,-0.033464758656919,-0.00410043023293838,
,,,0.0045833325875,-0.0345200350275263,-0.00410043023293838,
,,,0.00463541592,-0.0345200350275263,-0.003728570882231,
,,,0.0046874992525,-0.0345200350275263,-0.00410043023293838,
,,,0.00473958258500001,-0.033464758656919,-0.00410043023293838,
,,,0.0047916659175,-0.033464758656919,-0.00410043023293838,
,,,0.00484374925,-0.033464758656919,-0.00410043023293838,
,,,0.0048958325825,-0.033464758656919,-0.00410043023293838,
,,,0.004947915915,-0.0324094822863117,-0.00410043023293838,
,,,0.0049999992475,-0.033464758656919,-0.00410043023293838,
,,,0.00505208258000001,-0.033464758656919,-0.00410043023293838,
,,,0.0051041659125,-0.033464758656919,-0.00410043023293838,
,,,0.005156249245,-0.033464758656919,-0.00410043023293838,
,,,0.0052083325775,-0.033464758656919,-0.00410043023293838,
,,,0.00526041591,-0.033464758656919,-0.00410043023293838,
,,,0.0053124992425,-0.033464758656919,-0.00410043023293838,
,,,0.00536458257500001,-0.033464758656919,-0.00410043023293838,
,,,0.0054166659075,-0.033464758656919,-0.00410043023293838,
,,,0.00546874924,-0.033464758656919,-0.00410043023293838,
,,,0.0055208325725,-0.033464758656919,-0.00410043023293838,
,,,0.005572915905,-0.0345200350275263,-0.00410043023293838,
,,,0.0056249992375,-0.0345200350275263,-0.00410043023293838,
,,,0.00567708257000001,-0.033464758656919,-0.00410043023293838,
,,,0.0057291659025,-0.033464758656919,-0.00410043023293838,
,,,0.005781249235,-0.033464758656919,-0.00410043023293838,
,,,0.0058333325675,-0.0345200350275263,-0.00410043023293838,
,,,0.0058854159,-0.0345200350275263,-0.00410043023293838,
,,,0.0059374992325,-0.0345200350275263,-0.00410043023293838,
,,,0.00598958256500001,-0.033464758656919,-0.00410043023293838,
,,,0.0060416658975,-0.0324094822863117,-0.00410043023293838,
,,,0.00609374923,-0.033464758656919,-0.00410043023293838,
